id	compound	class	paraphrase	correct	score
2	铁道	LOCATION	铁道是在铁上的道	0	4.565143585205078
2	铁道	LOCATION	铁道是在铁边的道	0	5.3974714279174805
2	铁道	LOCATION	铁道是在铁里的道	0	4.896973609924316
2	铁道	LOCATION	铁道是在铁中的道	0	4.551752090454102
2	铁道	PROD-R	铁道是铁产生的道	0	4.338811874389648
2	铁道	PROD-R	铁道是铁发出的道	0	5.056109428405762
3	雪人	COMP-R	雪人是雪做成的人	1	4.824521064758301
3	雪人	CONT-R	雪人是装雪的人	0	6.1709771156311035
3	雪人	CONT-R	雪人是有雪的人	0	4.992669105529785
3	雪人	PARTONOMY	雪人是雪的人	0	4.784738063812256
3	雪人	USG-R	雪人是用雪的人	0	4.4007568359375
3	雪人	PRODUCTION	雪人是生产雪的人	0	4.435719013214111
3	雪人	TOPIC-R	雪人是关于雪的人	0	3.6582369804382324
3	雪人	PURPOSE	雪人是为雪设计的人	0	3.1268062591552734
3	雪人	PURPOSE	雪人是为雪设立的人	0	3.7604751586914062
3	雪人	LOCATION	雪人是在雪上的人	0	4.026360034942627
3	雪人	LOCATION	雪人是在雪边的人	0	5.090384483337402
3	雪人	LOCATION	雪人是在雪里的人	0	4.262740135192871
3	雪人	LOCATION	雪人是在雪中的人	0	4.093466758728027
3	雪人	PROD-R	雪人是雪产生的人	0	3.9943745136260986
3	雪人	PROD-R	雪人是雪发出的人	0	4.91376256942749
4	草帽	COMP-R	草帽是草做成的帽	1	4.382672309875488
4	草帽	CONT-R	草帽是装草的帽	0	7.51044225692749
4	草帽	CONT-R	草帽是有草的帽	0	5.951945781707764
4	草帽	PARTONOMY	草帽是草的帽	0	6.121426105499268
4	草帽	USG-R	草帽是用草的帽	0	4.927817344665527
4	草帽	PRODUCTION	草帽是生产草的帽	0	5.576161861419678
4	草帽	TOPIC-R	草帽是关于草的帽	0	4.899483680725098
4	草帽	PURPOSE	草帽是为草设计的帽	0	3.379422187805176
4	草帽	PURPOSE	草帽是为草设立的帽	0	3.676943063735962
4	草帽	LOCATION	草帽是在草上的帽	0	4.155890464782715
4	草帽	LOCATION	草帽是在草边的帽	0	5.883272171020508
4	草帽	LOCATION	草帽是在草里的帽	0	4.783512592315674
4	草帽	LOCATION	草帽是在草中的帽	0	4.664471626281738
4	草帽	PROD-R	草帽是草产生的帽	0	4.615981101989746
4	草帽	PROD-R	草帽是草发出的帽	0	5.349864959716797
5	瓷碗	COMP-R	瓷碗是瓷做成的碗	1	3.7849345207214355
5	瓷碗	CONT-R	瓷碗是装瓷的碗	0	6.5098795890808105
5	瓷碗	CONT-R	瓷碗是有瓷的碗	0	5.43109655380249
5	瓷碗	PARTONOMY	瓷碗是瓷的碗	0	5.464874267578125
5	瓷碗	USG-R	瓷碗是用瓷的碗	0	4.021451473236084
5	瓷碗	PRODUCTION	瓷碗是生产瓷的碗	0	4.406355857849121
5	瓷碗	TOPIC-R	瓷碗是关于瓷的碗	0	4.269191741943359
5	瓷碗	PURPOSE	瓷碗是为瓷设计的碗	0	3.7820401191711426
5	瓷碗	PURPOSE	瓷碗是为瓷设立的碗	0	3.952118396759033
5	瓷碗	LOCATION	瓷碗是在瓷上的碗	0	3.8850162029266357
5	瓷碗	LOCATION	瓷碗是在瓷边的碗	0	5.314535140991211
5	瓷碗	LOCATION	瓷碗是在瓷里的碗	0	4.271278381347656
5	瓷碗	LOCATION	瓷碗是在瓷中的碗	0	3.740415096282959
5	瓷碗	PROD-R	瓷碗是瓷产生的碗	0	4.004667282104492
5	瓷碗	PROD-R	瓷碗是瓷发出的碗	0	4.60936975479126
6	骨牌	COMP-R	骨牌是骨做成的牌	1	4.151394844055176
6	骨牌	CONT-R	骨牌是装骨的牌	0	6.237147808074951
6	骨牌	CONT-R	骨牌是有骨的牌	0	5.518619060516357
6	骨牌	PARTONOMY	骨牌是骨的牌	0	5.9135894775390625
6	骨牌	USG-R	骨牌是用骨的牌	0	4.8414788246154785
6	骨牌	PRODUCTION	骨牌是生产骨的牌	0	5.6409759521484375
6	骨牌	TOPIC-R	骨牌是关于骨的牌	0	3.8563778400421143
6	骨牌	PURPOSE	骨牌是为骨设计的牌	0	3.3439528942108154
6	骨牌	PURPOSE	骨牌是为骨设立的牌	0	3.764969825744629
6	骨牌	LOCATION	骨牌是在骨上的牌	0	4.024803161621094
6	骨牌	LOCATION	骨牌是在骨边的牌	0	5.119577407836914
6	骨牌	LOCATION	骨牌是在骨里的牌	0	4.0445990562438965
6	骨牌	LOCATION	骨牌是在骨中的牌	0	4.127632141113281
6	骨牌	PROD-R	骨牌是骨产生的牌	0	4.584112167358398
6	骨牌	PROD-R	骨牌是骨发出的牌	0	4.49912166595459
7	藕粉	COMP-R	藕粉是藕做成的粉	1	3.970937728881836
7	藕粉	CONT-R	藕粉是装藕的粉	0	7.784980297088623
7	藕粉	CONT-R	藕粉是有藕的粉	0	6.09260892868042
7	藕粉	PARTONOMY	藕粉是藕的粉	0	5.941253662109375
7	藕粉	USG-R	藕粉是用藕的粉	0	4.488247871398926
7	藕粉	PRODUCTION	藕粉是生产藕的粉	0	5.021966934204102
7	藕粉	TOPIC-R	藕粉是关于藕的粉	0	4.1647443771362305
7	藕粉	PURPOSE	藕粉是为藕设计的粉	0	4.08830451965332
7	藕粉	PURPOSE	藕粉是为藕设立的粉	0	4.224859237670898
7	藕粉	LOCATION	藕粉是在藕上的粉	0	4.604316711425781
7	藕粉	LOCATION	藕粉是在藕边的粉	0	5.770644187927246
7	藕粉	LOCATION	藕粉是在藕里的粉	0	5.237763404846191
7	藕粉	LOCATION	藕粉是在藕中的粉	0	4.741621017456055
7	藕粉	PROD-R	藕粉是藕产生的粉	0	3.897306442260742
7	藕粉	PROD-R	藕粉是藕发出的粉	0	4.749075889587402
8	蜡像	COMP-R	蜡像是蜡做成的像	1	5.209064483642578
8	蜡像	CONT-R	蜡像是装蜡的像	0	7.359194278717041
8	蜡像	CONT-R	蜡像是有蜡的像	0	6.422591209411621
8	蜡像	PARTONOMY	蜡像是蜡的像	0	5.950254440307617
8	蜡像	USG-R	蜡像是用蜡的像	0	5.449896812438965
8	蜡像	PRODUCTION	蜡像是生产蜡的像	0	4.892043590545654
8	蜡像	TOPIC-R	蜡像是关于蜡的像	0	4.53058385848999
8	蜡像	PURPOSE	蜡像是为蜡设计的像	0	4.017656326293945
8	蜡像	PURPOSE	蜡像是为蜡设立的像	0	4.320962905883789
8	蜡像	LOCATION	蜡像是在蜡上的像	0	4.906788349151611
8	蜡像	LOCATION	蜡像是在蜡边的像	0	5.85653018951416
8	蜡像	LOCATION	蜡像是在蜡里的像	0	5.483358860015869
8	蜡像	LOCATION	蜡像是在蜡中的像	0	5.151421070098877
8	蜡像	PROD-R	蜡像是蜡产生的像	0	5.41508674621582
8	蜡像	PROD-R	蜡像是蜡发出的像	0	6.556830406188965
9	芦席	COMP-R	芦席是芦做成的席	1	6.6654253005981445
9	芦席	CONT-R	芦席是装芦的席	0	10.021369934082031
9	芦席	CONT-R	芦席是有芦的席	0	8.631453514099121
9	芦席	PARTONOMY	芦席是芦的席	0	8.694058418273926
9	芦席	USG-R	芦席是用芦的席	0	6.939682960510254
9	芦席	PRODUCTION	芦席是生产芦的席	0	6.133296966552734
9	芦席	TOPIC-R	芦席是关于芦的席	0	6.457406044006348
9	芦席	PURPOSE	芦席是为芦设计的席	0	5.09609317779541
9	芦席	PURPOSE	芦席是为芦设立的席	0	5.609978675842285
9	芦席	LOCATION	芦席是在芦上的席	0	6.205827713012695
9	芦席	LOCATION	芦席是在芦边的席	0	7.558743476867676
9	芦席	LOCATION	芦席是在芦里的席	0	6.735437393188477
9	芦席	LOCATION	芦席是在芦中的席	0	6.856114864349365
9	芦席	PROD-R	芦席是芦产生的席	0	6.133461952209473
9	芦席	PROD-R	芦席是芦发出的席	0	6.870779037475586
10	字谜	COMP-R	字谜是字组成的谜	1	6.146964073181152
10	字谜	CONT-R	字谜是装字的谜	0	8.149004936218262
10	字谜	CONT-R	字谜是有字的谜	0	7.091475486755371
10	字谜	PARTONOMY	字谜是字的谜	0	7.5023627281188965
10	字谜	USG-R	字谜是用字的谜	0	6.58307409286499
10	字谜	PRODUCTION	字谜是生产字的谜	0	6.0920820236206055
10	字谜	TOPIC-R	字谜是关于字的谜	0	4.856612205505371
10	字谜	PURPOSE	字谜是为字设计的谜	0	5.705118179321289
10	字谜	PURPOSE	字谜是为字设立的谜	0	5.726787567138672
10	字谜	LOCATION	字谜是在字上的谜	0	6.151860237121582
10	字谜	LOCATION	字谜是在字边的谜	0	6.611353874206543
10	字谜	LOCATION	字谜是在字里的谜	0	6.3468546867370605
10	字谜	LOCATION	字谜是在字中的谜	0	6.042367458343506
10	字谜	PROD-R	字谜是字产生的谜	0	5.7477006912231445
10	字谜	PROD-R	字谜是字发出的谜	0	6.207239151000977
11	布料	COMP-R	布料是布做成的料	1	4.710060119628906
11	布料	CONT-R	布料是装布的料	0	7.155271053314209
11	布料	CONT-R	布料是有布的料	0	7.018691062927246
11	布料	PARTONOMY	布料是布的料	0	7.482367038726807
11	布料	USG-R	布料是用布的料	0	5.410497188568115
11	布料	PRODUCTION	布料是生产布的料	0	6.454137802124023
11	布料	TOPIC-R	布料是关于布的料	0	5.612382411956787
11	布料	PURPOSE	布料是为布设计的料	0	4.8407697677612305
11	布料	PURPOSE	布料是为布设立的料	0	5.303703784942627
11	布料	LOCATION	布料是在布上的料	0	5.231484413146973
11	布料	LOCATION	布料是在布边的料	0	6.816412448883057
11	布料	LOCATION	布料是在布里的料	0	6.05031681060791
11	布料	LOCATION	布料是在布中的料	0	5.7406110763549805
11	布料	PROD-R	布料是布产生的料	0	5.566092491149902
11	布料	PROD-R	布料是布发出的料	0	6.418534278869629
12	草原	COMP-R	草原是草做成的原	1	5.075603485107422
12	草原	CONT-R	草原是装草的原	0	7.57234525680542
12	草原	CONT-R	草原是有草的原	0	5.606091022491455
12	草原	PARTONOMY	草原是草的原	0	6.455385684967041
12	草原	USG-R	草原是用草的原	0	5.758338451385498
12	草原	PRODUCTION	草原是生产草的原	0	5.364103317260742
12	草原	TOPIC-R	草原是关于草的原	0	5.2135515213012695
12	草原	PURPOSE	草原是为草设计的原	0	4.067832946777344
12	草原	PURPOSE	草原是为草设立的原	0	4.215473651885986
12	草原	LOCATION	草原是在草上的原	0	4.406947135925293
12	草原	LOCATION	草原是在草边的原	0	5.548092365264893
12	草原	LOCATION	草原是在草里的原	0	4.541548728942871
12	草原	LOCATION	草原是在草中的原	0	4.951137542724609
12	草原	PROD-R	草原是草产生的原	0	4.973160266876221
12	草原	PROD-R	草原是草发出的原	0	5.8363847732543945
13	床位	COMP-R	床位是床组成的位	1	4.643885612487793
13	床位	CONT-R	床位是装床的位	0	7.226189613342285
13	床位	CONT-R	床位是有床的位	0	5.726169109344482
13	床位	PARTONOMY	床位是床的位	0	6.802631378173828
13	床位	USG-R	床位是用床的位	0	5.387412071228027
13	床位	PRODUCTION	床位是生产床的位	0	5.521568298339844
13	床位	TOPIC-R	床位是关于床的位	0	3.8253393173217773
13	床位	PURPOSE	床位是为床设计的位	0	3.920823812484741
13	床位	PURPOSE	床位是为床设立的位	0	4.0710601806640625
13	床位	LOCATION	床位是在床上的位	0	3.763552665710449
13	床位	LOCATION	床位是在床边的位	0	5.257316589355469
13	床位	LOCATION	床位是在床里的位	0	4.2013139724731445
13	床位	LOCATION	床位是在床中的位	0	4.283559799194336
13	床位	PROD-R	床位是床产生的位	0	4.548350811004639
13	床位	PROD-R	床位是床发出的位	0	5.9084858894348145
14	客源	COMP-R	客源是客组成的源	1	3.239595413208008
14	客源	CONT-R	客源是装客的源	0	6.873767375946045
14	客源	CONT-R	客源是有客的源	0	5.840703010559082
14	客源	PARTONOMY	客源是客的源	0	5.673259258270264
14	客源	USG-R	客源是用客的源	0	4.103168964385986
14	客源	PRODUCTION	客源是生产客的源	0	4.167769432067871
14	客源	TOPIC-R	客源是关于客的源	0	3.9147391319274902
14	客源	PURPOSE	客源是为客设计的源	0	3.515451669692993
14	客源	PURPOSE	客源是为客设立的源	0	3.913588285446167
14	客源	LOCATION	客源是在客上的源	0	4.357112884521484
14	客源	LOCATION	客源是在客边的源	0	5.592559814453125
14	客源	LOCATION	客源是在客里的源	0	4.706110000610352
14	客源	LOCATION	客源是在客中的源	0	4.307465553283691
14	客源	PROD-R	客源是客产生的源	0	3.1856322288513184
14	客源	PROD-R	客源是客发出的源	0	3.7939250469207764
15	血泊	COMP-R	血泊是血组成的泊	1	5.647470474243164
15	血泊	CONT-R	血泊是装血的泊	0	8.841469764709473
15	血泊	CONT-R	血泊是有血的泊	0	7.381936550140381
15	血泊	PARTONOMY	血泊是血的泊	0	8.327624320983887
15	血泊	USG-R	血泊是用血的泊	0	7.072684288024902
15	血泊	PRODUCTION	血泊是生产血的泊	0	7.038982391357422
15	血泊	TOPIC-R	血泊是关于血的泊	0	6.085442543029785
15	血泊	PURPOSE	血泊是为血设计的泊	0	5.314524173736572
15	血泊	PURPOSE	血泊是为血设立的泊	0	5.880468368530273
15	血泊	LOCATION	血泊是在血上的泊	0	5.652775764465332
15	血泊	LOCATION	血泊是在血边的泊	0	6.478558540344238
15	血泊	LOCATION	血泊是在血里的泊	0	6.513726234436035
15	血泊	LOCATION	血泊是在血中的泊	0	6.028067111968994
15	血泊	PROD-R	血泊是血产生的泊	0	5.568052768707275
15	血泊	PROD-R	血泊是血发出的泊	0	6.576414108276367
16	芦荡	COMP-R	芦荡是芦组成的荡	1	5.7050862312316895
16	芦荡	CONT-R	芦荡是装芦的荡	0	9.709495544433594
16	芦荡	CONT-R	芦荡是有芦的荡	0	8.180965423583984
16	芦荡	PARTONOMY	芦荡是芦的荡	0	8.23862361907959
16	芦荡	USG-R	芦荡是用芦的荡	0	7.317720890045166
16	芦荡	PRODUCTION	芦荡是生产芦的荡	0	6.762310028076172
16	芦荡	TOPIC-R	芦荡是关于芦的荡	0	5.636007308959961
16	芦荡	PURPOSE	芦荡是为芦设计的荡	0	5.859517574310303
16	芦荡	PURPOSE	芦荡是为芦设立的荡	0	5.41871452331543
16	芦荡	LOCATION	芦荡是在芦上的荡	0	6.400698661804199
16	芦荡	LOCATION	芦荡是在芦边的荡	0	6.848845481872559
16	芦荡	LOCATION	芦荡是在芦里的荡	0	6.16768217086792
16	芦荡	LOCATION	芦荡是在芦中的荡	0	6.555988788604736
16	芦荡	PROD-R	芦荡是芦产生的荡	0	6.178136348724365
16	芦荡	PROD-R	芦荡是芦发出的荡	0	6.431512832641602
17	棉纸	COMP-R	棉纸是棉做成的纸	1	3.7710111141204834
17	棉纸	CONT-R	棉纸是装棉的纸	0	6.743400573730469
17	棉纸	CONT-R	棉纸是有棉的纸	0	5.475086688995361
17	棉纸	PARTONOMY	棉纸是棉的纸	0	5.0962042808532715
17	棉纸	USG-R	棉纸是用棉的纸	0	3.8035528659820557
17	棉纸	PRODUCTION	棉纸是生产棉的纸	0	3.641596555709839
17	棉纸	TOPIC-R	棉纸是关于棉的纸	0	4.0313873291015625
17	棉纸	PURPOSE	棉纸是为棉设计的纸	0	2.9142632484436035
17	棉纸	PURPOSE	棉纸是为棉设立的纸	0	3.7893261909484863
17	棉纸	LOCATION	棉纸是在棉上的纸	0	4.181865215301514
17	棉纸	LOCATION	棉纸是在棉边的纸	0	5.1012678146362305
17	棉纸	LOCATION	棉纸是在棉里的纸	0	4.179883003234863
17	棉纸	LOCATION	棉纸是在棉中的纸	0	4.396178722381592
17	棉纸	PROD-R	棉纸是棉产生的纸	0	3.6007919311523438
17	棉纸	PROD-R	棉纸是棉发出的纸	0	4.034090995788574
18	陶罐	COMP-R	陶罐是陶做成的罐	1	3.7801010608673096
18	陶罐	CONT-R	陶罐是装陶的罐	0	6.1221842765808105
18	陶罐	CONT-R	陶罐是有陶的罐	0	5.607047080993652
18	陶罐	PARTONOMY	陶罐是陶的罐	0	5.2686896324157715
18	陶罐	USG-R	陶罐是用陶的罐	0	4.91046667098999
18	陶罐	PRODUCTION	陶罐是生产陶的罐	0	4.732061386108398
18	陶罐	TOPIC-R	陶罐是关于陶的罐	0	4.33359432220459
18	陶罐	PURPOSE	陶罐是为陶设计的罐	0	3.4954559803009033
18	陶罐	PURPOSE	陶罐是为陶设立的罐	0	4.100213527679443
18	陶罐	LOCATION	陶罐是在陶上的罐	0	3.9475831985473633
18	陶罐	LOCATION	陶罐是在陶边的罐	0	5.588932514190674
18	陶罐	LOCATION	陶罐是在陶里的罐	0	4.70572566986084
18	陶罐	LOCATION	陶罐是在陶中的罐	0	4.312398433685303
18	陶罐	PROD-R	陶罐是陶产生的罐	0	3.6332616806030273
18	陶罐	PROD-R	陶罐是陶发出的罐	0	3.9176323413848877
19	铝罩	COMP-R	铝罩是铝做成的罩	1	4.405767440795898
19	铝罩	CONT-R	铝罩是装铝的罩	0	6.825393199920654
19	铝罩	CONT-R	铝罩是有铝的罩	0	5.476402759552002
19	铝罩	PARTONOMY	铝罩是铝的罩	0	5.335042476654053
19	铝罩	USG-R	铝罩是用铝的罩	0	4.210449695587158
19	铝罩	PRODUCTION	铝罩是生产铝的罩	0	4.380806922912598
19	铝罩	TOPIC-R	铝罩是关于铝的罩	0	4.641611099243164
19	铝罩	PURPOSE	铝罩是为铝设计的罩	0	3.7025887966156006
19	铝罩	PURPOSE	铝罩是为铝设立的罩	0	4.033632278442383
19	铝罩	LOCATION	铝罩是在铝上的罩	0	4.023079872131348
19	铝罩	LOCATION	铝罩是在铝边的罩	0	5.745877742767334
19	铝罩	LOCATION	铝罩是在铝里的罩	0	5.394293785095215
19	铝罩	LOCATION	铝罩是在铝中的罩	0	4.520964622497559
19	铝罩	PROD-R	铝罩是铝产生的罩	0	3.8359193801879883
19	铝罩	PROD-R	铝罩是铝发出的罩	0	4.6275248527526855
20	木框	COMP-R	木框是木做成的框	1	3.8195993900299072
20	木框	CONT-R	木框是装木的框	0	5.6160888671875
20	木框	CONT-R	木框是有木的框	0	4.788106441497803
20	木框	PARTONOMY	木框是木的框	0	4.3359551429748535
20	木框	USG-R	木框是用木的框	0	3.410860061645508
20	木框	PRODUCTION	木框是生产木的框	0	5.017822265625
20	木框	TOPIC-R	木框是关于木的框	0	4.079122066497803
20	木框	PURPOSE	木框是为木设计的框	0	2.9577322006225586
20	木框	PURPOSE	木框是为木设立的框	0	3.3874146938323975
20	木框	LOCATION	木框是在木上的框	0	3.3166122436523438
20	木框	LOCATION	木框是在木边的框	0	5.046944618225098
20	木框	LOCATION	木框是在木里的框	0	4.241634368896484
20	木框	LOCATION	木框是在木中的框	0	3.5492920875549316
20	木框	PROD-R	木框是木产生的框	0	3.9880449771881104
20	木框	PROD-R	木框是木发出的框	0	4.523021697998047
21	竹架	COMP-R	竹架是竹做成的架	1	4.280448913574219
21	竹架	CONT-R	竹架是装竹的架	0	7.0737786293029785
21	竹架	CONT-R	竹架是有竹的架	0	6.123380184173584
21	竹架	PARTONOMY	竹架是竹的架	0	5.810521602630615
21	竹架	USG-R	竹架是用竹的架	0	4.812127113342285
21	竹架	PRODUCTION	竹架是生产竹的架	0	5.130882263183594
21	竹架	TOPIC-R	竹架是关于竹的架	0	4.097319602966309
21	竹架	PURPOSE	竹架是为竹设计的架	0	3.2264130115509033
21	竹架	PURPOSE	竹架是为竹设立的架	0	3.564326763153076
21	竹架	LOCATION	竹架是在竹上的架	0	4.157625198364258
21	竹架	LOCATION	竹架是在竹边的架	0	5.740222930908203
21	竹架	LOCATION	竹架是在竹里的架	0	4.502387046813965
21	竹架	LOCATION	竹架是在竹中的架	0	4.082242012023926
21	竹架	PROD-R	竹架是竹产生的架	0	4.071687698364258
21	竹架	PROD-R	竹架是竹发出的架	0	4.758677005767822
22	缎帘	COMP-R	缎帘是缎做成的帘	1	6.55744743347168
22	缎帘	CONT-R	缎帘是装缎的帘	0	8.876313209533691
22	缎帘	CONT-R	缎帘是有缎的帘	0	7.621302127838135
22	缎帘	PARTONOMY	缎帘是缎的帘	0	8.41170597076416
22	缎帘	USG-R	缎帘是用缎的帘	0	6.544886589050293
22	缎帘	PRODUCTION	缎帘是生产缎的帘	0	6.164767265319824
22	缎帘	TOPIC-R	缎帘是关于缎的帘	0	5.340331077575684
22	缎帘	PURPOSE	缎帘是为缎设计的帘	0	5.17918586730957
22	缎帘	PURPOSE	缎帘是为缎设立的帘	0	5.451010704040527
22	缎帘	LOCATION	缎帘是在缎上的帘	0	6.226168632507324
22	缎帘	LOCATION	缎帘是在缎边的帘	0	6.9274582862854
22	缎帘	LOCATION	缎帘是在缎里的帘	0	6.599054336547852
22	缎帘	LOCATION	缎帘是在缎中的帘	0	6.584667205810547
22	缎帘	PROD-R	缎帘是缎产生的帘	0	5.9170966148376465
22	缎帘	PROD-R	缎帘是缎发出的帘	0	6.582838535308838
23	砖桌	COMP-R	砖桌是砖做成的桌	1	3.8176345825195312
23	砖桌	CONT-R	砖桌是装砖的桌	0	6.27048921585083
23	砖桌	CONT-R	砖桌是有砖的桌	0	5.633185386657715
23	砖桌	PARTONOMY	砖桌是砖的桌	0	5.448567867279053
23	砖桌	USG-R	砖桌是用砖的桌	0	3.9781129360198975
23	砖桌	PRODUCTION	砖桌是生产砖的桌	0	4.141489028930664
23	砖桌	TOPIC-R	砖桌是关于砖的桌	0	3.8094711303710938
23	砖桌	PURPOSE	砖桌是为砖设计的桌	0	2.7977211475372314
23	砖桌	PURPOSE	砖桌是为砖设立的桌	0	3.420718193054199
23	砖桌	LOCATION	砖桌是在砖上的桌	0	4.058078765869141
23	砖桌	LOCATION	砖桌是在砖边的桌	0	5.306952953338623
23	砖桌	LOCATION	砖桌是在砖里的桌	0	4.265572547912598
23	砖桌	LOCATION	砖桌是在砖中的桌	0	4.287367820739746
23	砖桌	PROD-R	砖桌是砖产生的桌	0	3.609961986541748
23	砖桌	PROD-R	砖桌是砖发出的桌	0	4.544673919677734
24	麻单	COMP-R	麻单是麻做成的单	1	4.497992992401123
24	麻单	CONT-R	麻单是装麻的单	0	8.190726280212402
24	麻单	CONT-R	麻单是有麻的单	0	6.039794445037842
24	麻单	PARTONOMY	麻单是麻的单	0	5.615087985992432
24	麻单	USG-R	麻单是用麻的单	0	5.100801944732666
24	麻单	PRODUCTION	麻单是生产麻的单	0	4.992551326751709
24	麻单	TOPIC-R	麻单是关于麻的单	0	4.494480609893799
24	麻单	PURPOSE	麻单是为麻设计的单	0	3.829267740249634
24	麻单	PURPOSE	麻单是为麻设立的单	0	3.9136784076690674
24	麻单	LOCATION	麻单是在麻上的单	0	5.510714054107666
24	麻单	LOCATION	麻单是在麻边的单	0	6.238225936889648
24	麻单	LOCATION	麻单是在麻里的单	0	5.702071666717529
24	麻单	LOCATION	麻单是在麻中的单	0	5.119093418121338
24	麻单	PROD-R	麻单是麻产生的单	0	4.2760748863220215
24	麻单	PROD-R	麻单是麻发出的单	0	4.253662109375
25	光环	COMP-R	光环是光做成的环	1	4.226721286773682
25	光环	CONT-R	光环是装光的环	0	6.351820945739746
25	光环	CONT-R	光环是有光的环	0	4.594348430633545
25	光环	PARTONOMY	光环是光的环	0	4.5171732902526855
25	光环	USG-R	光环是用光的环	0	4.953734874725342
25	光环	PRODUCTION	光环是生产光的环	0	3.6673026084899902
25	光环	TOPIC-R	光环是关于光的环	0	3.5402846336364746
25	光环	PURPOSE	光环是为光设计的环	0	3.1285560131073
25	光环	PURPOSE	光环是为光设立的环	0	3.1412081718444824
25	光环	LOCATION	光环是在光上的环	0	3.4784703254699707
25	光环	LOCATION	光环是在光边的环	0	4.191229820251465
25	光环	LOCATION	光环是在光里的环	0	4.1081719398498535
25	光环	LOCATION	光环是在光中的环	0	3.5707778930664062
25	光环	PROD-R	光环是光产生的环	0	2.5945076942443848
25	光环	PROD-R	光环是光发出的环	0	3.3891398906707764
26	绢面	COMP-R	绢面是绢做成的面	1	4.35756778717041
26	绢面	CONT-R	绢面是装绢的面	0	7.012357234954834
26	绢面	CONT-R	绢面是有绢的面	0	5.893685340881348
26	绢面	PARTONOMY	绢面是绢的面	0	6.503018856048584
26	绢面	USG-R	绢面是用绢的面	0	4.348049640655518
26	绢面	PRODUCTION	绢面是生产绢的面	0	4.594274520874023
26	绢面	TOPIC-R	绢面是关于绢的面	0	6.198060512542725
26	绢面	PURPOSE	绢面是为绢设计的面	0	3.5856449604034424
26	绢面	PURPOSE	绢面是为绢设立的面	0	3.9437620639801025
26	绢面	LOCATION	绢面是在绢上的面	0	4.7693681716918945
26	绢面	LOCATION	绢面是在绢边的面	0	5.146818161010742
26	绢面	LOCATION	绢面是在绢里的面	0	6.108707904815674
26	绢面	LOCATION	绢面是在绢中的面	0	5.163690090179443
26	绢面	PROD-R	绢面是绢产生的面	0	4.0903544425964355
26	绢面	PROD-R	绢面是绢发出的面	0	5.402069568634033
27	绒衫	COMP-R	绒衫是绒做成的衫	1	4.683811187744141
27	绒衫	CONT-R	绒衫是装绒的衫	0	7.242063045501709
27	绒衫	CONT-R	绒衫是有绒的衫	0	5.901711463928223
